bookID,title,authors,average_rating,language_code,  num_pages,publisher,Imp_Features,bookID_idx
31160,The Earth and Its Peoples: Volume II,Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch,4.07,eng,34,Cengage Learning,The Earth and Its Peoples: Volume II Richard W. Bulliet/Daniel R. Headrick/David Northrup/Lyman L. Johnson/Pamela Kyle Crossley/Steven W. Hirsch/Steven Hirsch Cengage Learning,6994
31166,The Earth and Its Peoples: A Global History  Volume C: Since 1750,Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch,2,eng,370,Cengage Learning,The Earth and Its Peoples: A Global History  Volume C: Since 1750 Richard W. Bulliet/Pamela Kyle Crossley/Steven Hirsch Cengage Learning,6995
31171,The Life of Charlotte Brontë,Elizabeth Gaskell/Angus Easson,3.91,eng,587,Oxford University Press,The Life of Charlotte Brontë Elizabeth Gaskell/Angus Easson Oxford University Press,6996
31172,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,3.86,eng,400,Penguin Books,The Juvenilia of Jane Austen and Charlotte Brontë Jane Austen/Charlotte Brontë/Frances Beer Penguin Books,6997
31174,Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall,Charlotte Brontë/Emily Brontë/Anne Brontë,4.38,eng,1488,Wordsworth Classics,Selected Works of the Brontë Sisters: Jane Eyre / Villette / Wuthering Heights / Agnes Grey / The Tenant of Wildfell Hall Charlotte Brontë/Emily Brontë/Anne Brontë Wordsworth Classics,6998
31177,Morgan's Passing,Anne Tyler,3.78,eng,346,Ballantine Books,Morgan's Passing Anne Tyler Ballantine Books,6999
31178,Back When We Were Grownups,Anne Tyler,3.52,eng,336,Ballantine Books,Back When We Were Grownups Anne Tyler Ballantine Books,7000
31180,Celestial Navigation,Anne Tyler,3.79,eng,288,Ballantine Books,Celestial Navigation Anne Tyler Ballantine Books,7001
31181,Breathing Lessons,Anne Tyler,3.66,eng,350,Ballantine Books,Breathing Lessons Anne Tyler Ballantine Books,7002
31182,The Tin Can Tree,Anne Tyler,3.6,eng,264,Ballantine Books,The Tin Can Tree Anne Tyler Ballantine Books,7003
31185,Inside the Mind of Gideon Rayburn (Midvale Academy  #1),Sarah Miller,3.39,eng,289,St. Martin's Griffin,Inside the Mind of Gideon Rayburn (Midvale Academy  #1) Sarah Miller St. Martin's Griffin,7004
31186,Patience & Sarah,Isabel Miller/Emma Donoghue,3.9,en-US,225,Arsenal Pulp Press,Patience & Sarah Isabel Miller/Emma Donoghue Arsenal Pulp Press,7005
31196,The Razor's Edge,W. Somerset Maugham,4.19,eng,314,Vintage International,The Razor's Edge W. Somerset Maugham Vintage International,7006
31200,Razor's Edge: The Unofficial History of the Falklands War,Hugh Bicheno/Richard   Holmes,3.79,eng,400,Phoenix,Razor's Edge: The Unofficial History of the Falklands War Hugh Bicheno/Richard   Holmes Phoenix,7007
31204,Tom Jones,Henry Fielding/Doreen Roberts,3.74,eng,734,Wordsworth Editions,Tom Jones Henry Fielding/Doreen Roberts Wordsworth Editions,7008
31208,Clarissa  Or The History of a Young Lady,Samuel Richardson/Sheila Ortiz Taylor,3.37,eng,576,Signet Classics,Clarissa  Or The History of a Young Lady Samuel Richardson/Sheila Ortiz Taylor Signet Classics,7009
31218,The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5),Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke,4.37,eng,3,BBC Audiobooks,The Hitchhiker's Guide to the Galaxy: The Quintessential Phase (Hitchhiker's Guide: Radio Play  #5) Douglas Adams/Dirk Maggs/Simon  Jones/Geoffrey McGivern/Mark Wing-Davey/Susan  Sheridan/Sandra Dickinson/Stephen  Moore/William Franklyn/Rula Lenska/Sam  Burke BBC Audiobooks,7010
31219,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,4,eng,256,Grand Central Publishing,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3) James Redfield Grand Central Publishing,7011
31220,The Celestine Vision: Living the New Spiritual Awareness,James Redfield,4.07,eng,288,Grand Central Publishing,The Celestine Vision: Living the New Spiritual Awareness James Redfield Grand Central Publishing,7012
31222,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense,Carol Adrienne/James Redfield,3.76,eng,320,William Morrow Paperbacks,The Purpose of Your Life: Finding Your Place In The World Using Synchronicity  Intuition  And Uncommon Sense Carol Adrienne/James Redfield William Morrow Paperbacks,7013
31226,The Janson Directive (Paul Janson  #1),Robert Ludlum,3.86,eng,693,St. Martin's Paperbacks,The Janson Directive (Paul Janson  #1) Robert Ludlum St. Martin's Paperbacks,7014
31227,The Moscow Vector (Covert-One  #6),Patrick Larkin/Robert Ludlum,3.98,eng,464,St. Martin's Paperbacks,The Moscow Vector (Covert-One  #6) Patrick Larkin/Robert Ludlum St. Martin's Paperbacks,7015
31229,The Ambler Warning,Robert Ludlum,3.72,eng,632,St. Martin's Paperbacks,The Ambler Warning Robert Ludlum St. Martin's Paperbacks,7016
31235,Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc,Mark Twain/Susan K. Harris,4.38,eng,1050,Library of America,Historical Romances: The Prince and the Pauper / A Connecticut Yankee in King Arthur’s Court / Personal Recollections of Joan of Arc Mark Twain/Susan K. Harris Library of America,7017
31244,Our Mutual Friend,Charles Dickens,4.07,eng,801,Modern Library,Our Mutual Friend Charles Dickens Modern Library,7018
31247,A Christmas Carol and Other Christmas Books,Charles Dickens/Robert Douglas-Fairhurst,3.96,eng,438,Oxford University Press  USA,A Christmas Carol and Other Christmas Books Charles Dickens/Robert Douglas-Fairhurst Oxford University Press  USA,7019
31253,Baseball: a Literary Anthology,Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith,4.24,eng,733,Library of America,Baseball: a Literary Anthology Nicholas Dawidoff/Ernest Lawrence Thayer/Jacques Barzun/Robert Frost/John Updike/Leroy Satchel Paige/Bill Veeck/Murray Kempton/Jimmy Breslin/Marianne Moore/Gay Talese/Tallulah Bankhead/Albert G. Spalding/Nelson Algren/William Carlos Williams/James Weldon Johnson/Thomas Wolfe/James Thurber/Philip Roth/Jim Bouton/Dave Frishberg/Roger Kahn/Roger Angell/Damon Runyon/George Plimpton/A. Bartlett Giamatti/Amiri Baraka/Annie Dillard/Stephen Jay Gould/Stephen King/Richard Ford/Don DeLillo/Lawrence S. Ritter/Ring Lardner/Carl Sandburg/Heywood Broun/Bernard Malamud/Red  Smith Library of America,7020
31259,The Bourne Ultimatum (Jason Bourne  #3),Robert Ludlum,4.05,eng,725,Orion,The Bourne Ultimatum (Jason Bourne  #3) Robert Ludlum Orion,7021
31260,The Sigma Protocol,Robert Ludlum,3.8,eng,662,St. Martin's Paperbacks,The Sigma Protocol Robert Ludlum St. Martin's Paperbacks,7022
31262,The Road to Gandolfo,Robert Ludlum/Michael  Shepherd,3.64,eng,320,Bantam,The Road to Gandolfo Robert Ludlum/Michael  Shepherd Bantam,7023
31267,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,4.01,eng,390,Warner Books,The Arctic Event (Covert-One  #7) James H. Cobb/Robert Ludlum Warner Books,7024
31270,The Altman Code (Covert-One  #4),Gayle Lynds/Robert Ludlum/Don Leslie,3.95,eng,0,Audio Renaissance,The Altman Code (Covert-One  #4) Gayle Lynds/Robert Ludlum/Don Leslie Audio Renaissance,7025
31271,The Matlock Paper,Robert Ludlum,3.88,eng,352,Orion Books,The Matlock Paper Robert Ludlum Orion Books,7026
31294,Fat Pig,Neil LaBute,3.56,en-US,112,Farrar  Straus and Giroux,Fat Pig Neil LaBute Farrar  Straus and Giroux,7027
31299,Hickory Dickory Dock (Hercule Poirot  #32),Agatha Christie/Hugh Fraser,3.75,eng,196,AudioGO,Hickory Dickory Dock (Hercule Poirot  #32) Agatha Christie/Hugh Fraser AudioGO,7028
31300,A Caribbean Mystery (Miss Marple  #10),Agatha Christie,3.8,eng,224,Signet,A Caribbean Mystery (Miss Marple  #10) Agatha Christie Signet,7029
31302,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library,Agatha Christie,4.39,eng,650,Avenel Books,Five Complete Miss Marple Novels: The Mirror Crack'd / A Caribbean Mystery / Nemesis / What Mrs. McGillicuddy Saw! / The Body in the Library Agatha Christie Avenel Books,7030
31303,At Bertram's Hotel,Agatha Christie,3.7,eng,224,Signet,At Bertram's Hotel Agatha Christie Signet,7031
31304,Nemesis (Miss Marple  #12),Agatha Christie,3.85,eng,224,Signet,Nemesis (Miss Marple  #12) Agatha Christie Signet,7032
31305,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne,3.86,eng,2,Blackstone Audiobooks,A Pocket Full of Rye: A BBC Radio 4 Full-Cast Dramatisation Agatha Christie/Michael Bakewell/June Whitfield/Nicky Henson/Derek Waring/Natasha Pyne Blackstone Audiobooks,7033
31307,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),Agatha Christie,4.32,eng,688,Harper Collins,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel) Agatha Christie Harper Collins,7034
31312,The Dance of Anger,Harriet Lerner,4.06,eng,239,William Morrow & Company,The Dance of Anger Harriet Lerner William Morrow & Company,7035
31313,Dance of the Gods (Circle Trilogy  #2),Nora Roberts,4.15,eng,321,Jove,Dance of the Gods (Circle Trilogy  #2) Nora Roberts Jove,7036
31314,Barnyard Dance,Sandra Boynton,4.25,en-US,24,Workman Publishing Company,Barnyard Dance Sandra Boynton Workman Publishing Company,7037
31316,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,4.07,eng,255,William Morrow Paperbacks,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships Harriet Lerner William Morrow Paperbacks,7038
31318,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas),Agatha Christie,3.94,eng,3,Random House Audio,4:50 from Paddington / A Pocket Full of Rye (BBC Presents: Two Miss Marple Dramas) Agatha Christie Random House Audio,7039
31331,Blood Canticle (The Vampire Chronicles #10),Anne Rice,3.72,eng,400,Arrow,Blood Canticle (The Vampire Chronicles #10) Anne Rice Arrow,7040
31332,The Vampire Armand (The Vampire Chronicles  #6),Anne Rice,3.76,eng,457,Ballantine Books,The Vampire Armand (The Vampire Chronicles  #6) Anne Rice Ballantine Books,7041
31333,Violin,Anne Rice,3.28,eng,289,Distribooks,Violin Anne Rice Distribooks,7042
31335,Cry to Heaven,Anne Rice,3.85,eng,566,Ballantine Books,Cry to Heaven Anne Rice Ballantine Books,7043
31340,Lasher (Lives of the Mayfair Witches  #2),Anne Rice,3.86,eng,400,Arrow Books,Lasher (Lives of the Mayfair Witches  #2) Anne Rice Arrow Books,7044
31341,Blood And Gold (The Vampire Chronicles  #8),Anne Rice,3.89,eng,752,Arrow,Blood And Gold (The Vampire Chronicles  #8) Anne Rice Arrow,7045
31345,Hot Stuff (Cate Madigan #1),Janet Evanovich/Leanne Banks,3.74,en-US,281,St. Martin's Press,Hot Stuff (Cate Madigan #1) Janet Evanovich/Leanne Banks St. Martin's Press,7046
31350,Lovelock (Mayflower Trilogy  #1),Orson Scott Card/Kathryn H. Kidd,3.47,en-US,288,St. Martins Press-3PL,Lovelock (Mayflower Trilogy  #1) Orson Scott Card/Kathryn H. Kidd St. Martins Press-3PL,7047
31351,Treasure Box,Orson Scott Card,3.33,eng,384,Harper,Treasure Box Orson Scott Card Harper,7048
31352,Songmaster,Orson Scott Card,3.74,en-US,352,Orb Books,Songmaster Orson Scott Card Orb Books,7049
31353,Stone Tables,Orson Scott Card,3.87,eng,448,Shadow Mountain,Stone Tables Orson Scott Card Shadow Mountain,7050
31356,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews,Nicolas Tredell,3.96,en-US,192,Columbia University Press,William Faulkner: The Sound and the Fury and as I Lay Dying: Essays  Articles  Reviews Nicolas Tredell Columbia University Press,7051
31358,Hart's Hope,Orson Scott Card,3.47,eng,261,Berkley,Hart's Hope Orson Scott Card Berkley,7052
31360,Children of the Mind (Ender's Saga  #4),Orson Scott Card,3.76,eng,370,Tor Books,Children of the Mind (Ender's Saga  #4) Orson Scott Card Tor Books,7053
31361,Maps in a Mirror: The Short Fiction of Orson Scott Card,Orson Scott Card,4.01,eng,675,Orb Books,Maps in a Mirror: The Short Fiction of Orson Scott Card Orson Scott Card Orb Books,7054
31363,How to Write Science Fiction & Fantasy,Orson Scott Card,3.9,eng,140,Writer's Digest Books,How to Write Science Fiction & Fantasy Orson Scott Card Writer's Digest Books,7055
31364,What Came Before He Shot Her (Inspector Lynley  #14),Elizabeth  George,3.56,eng,560,Harper,What Came Before He Shot Her (Inspector Lynley  #14) Elizabeth  George Harper,7056
31365,With No One as Witness (Inspector Lynley  #13),Elizabeth  George,4.04,eng,784,Harper,With No One as Witness (Inspector Lynley  #13) Elizabeth  George Harper,7057
31366,Deception on His Mind (Inspector Lynley  #9),Elizabeth  George,4.05,eng,716,Bantam Books,Deception on His Mind (Inspector Lynley  #9) Elizabeth  George Bantam Books,7058
31371,Becoming a Woman of Beauty and Strength: Esther,Elizabeth George,4.27,eng,160,Harvest House Publishers,Becoming a Woman of Beauty and Strength: Esther Elizabeth George Harvest House Publishers,7059
31373,In Pursuit of the Proper Sinner (Inspector Lynley  #10),Elizabeth  George,4.1,eng,718,Bantam Books,In Pursuit of the Proper Sinner (Inspector Lynley  #10) Elizabeth  George Bantam Books,7060
31378,A Woman's High Calling Growth and Study Guide,Elizabeth George,4.15,eng,160,Harvest House Publishers,A Woman's High Calling Growth and Study Guide Elizabeth George Harvest House Publishers,7061
31382,Living with Passion and Purpose: Luke (Woman After God's Own Heart),Elizabeth George,4,eng,160,Harvest House Publishers,Living with Passion and Purpose: Luke (Woman After God's Own Heart) Elizabeth George Harvest House Publishers,7062
31384,Loving God with All Your Mind,Elizabeth George,4.43,en-US,304,Harvest House Publishers,Loving God with All Your Mind Elizabeth George Harvest House Publishers,7063
31386,Ariel Sharon: A Life,Nir Hefez/Gadi Bloom/Mitch Ginsburg,3.72,en-US,490,Random House  Inc.,Ariel Sharon: A Life Nir Hefez/Gadi Bloom/Mitch Ginsburg Random House  Inc.,7064
31401,A Wife After God's Own Heart Growth and Study Guide,Elizabeth George,4.69,eng,160,Harvest House Publishers,A Wife After God's Own Heart Growth and Study Guide Elizabeth George Harvest House Publishers,7065
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,3.92,eng,280,Da Capo Press,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love Yehuda Koren/Eilat Negev Da Capo Press,7066
31421,Letters Home,Sylvia Plath,4.2,eng,502,Faber & Faber,Letters Home Sylvia Plath Faber & Faber,7067
31434,The Poetry of Sylvia Plath,Claire Brennan,4.25,eng,202,Columbia University Press,The Poetry of Sylvia Plath Claire Brennan Columbia University Press,7068
31437,Black Boy,Richard Wright/Edward P. Jones,4.05,en-US,432,Harper,Black Boy Richard Wright/Edward P. Jones Harper,7069
31441,Angry Black White Boy,Adam Mansbach,3.55,eng,352,Broadway Books,Angry Black White Boy Adam Mansbach Broadway Books,7070
31442,Bad Boys In Black Tie (Watson Brothers  #3),Lori Foster/Erin McCarthy/Morgan Leigh,3.73,eng,278,Brava,Bad Boys In Black Tie (Watson Brothers  #3) Lori Foster/Erin McCarthy/Morgan Leigh Brava,7071
31456,The Twits,Roald Dahl/Quentin Blake,3.96,eng,96,Puffin Books,The Twits Roald Dahl/Quentin Blake Puffin Books,7072
31462,Far from the Madding Crowd,Thomas Hardy/Suzanne Keen,3.94,eng,400,Signet Classics,Far from the Madding Crowd Thomas Hardy/Suzanne Keen Signet Classics,7073
31463,Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,3.94,eng,433,Penguin Books,Far From the Madding Crowd Thomas Hardy/Rosemarie Morgan/Shannon Russell Penguin Books,7074
31472,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism,George Eliot/Bert G. Hornback,3.96,eng,578,W. W. Norton & Company,Middlemarch: An Authoritative Text  Backgrounds  Reviews and Criticism George Eliot/Bert G. Hornback W. W. Norton & Company,7075
31474,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry,Gail A. Eisnitz,4.35,en-US,328,Prometheus Books,Slaughterhouse: The Shocking Story of Greed  Neglect  And Inhumane Treatment Inside the U.S. Meat Industry Gail A. Eisnitz Prometheus Books,7076
31476,A Dance At The Slaughterhouse (Matthew Scudder  #9),Lawrence Block,4.18,eng,294,Harper Paperbacks,A Dance At The Slaughterhouse (Matthew Scudder  #9) Lawrence Block Harper Paperbacks,7077
31478,Slaughterhouse Blues: The Meat and Poultry Industry in North America,Donald D. Stull/Michael J. Broadway/Eric Schlosser,3.46,en-US,172,Wadsworth Publishing Company,Slaughterhouse Blues: The Meat and Poultry Industry in North America Donald D. Stull/Michael J. Broadway/Eric Schlosser Wadsworth Publishing Company,7078
31481,Inky The Indigo Fairy (Rainbow Magic  #6),Daisy Meadows/Georgie Ripper,3.79,en-US,80,Scholastic Paperbacks,Inky The Indigo Fairy (Rainbow Magic  #6) Daisy Meadows/Georgie Ripper Scholastic Paperbacks,7079
31482,Sunny The Yellow Fairy (Rainbow Magic  #3),Daisy Meadows/Georgie Ripper,3.82,en-US,67,Little Apple,Sunny The Yellow Fairy (Rainbow Magic  #3) Daisy Meadows/Georgie Ripper Little Apple,7080
31483,Sky The Blue Fairy (Rainbow Magic  #5),Daisy Meadows/Georgie Ripper,3.83,en-US,80,Scholastic Paperbacks,Sky The Blue Fairy (Rainbow Magic  #5) Daisy Meadows/Georgie Ripper Scholastic Paperbacks,7081
31484,Heather The Violet Fairy (Rainbow Magic  #7),Daisy Meadows/Georgie Ripper,3.86,en-US,80,Scholastic Paperbacks,Heather The Violet Fairy (Rainbow Magic  #7) Daisy Meadows/Georgie Ripper Scholastic Paperbacks,7082
31486,Ruby the Red Fairy (Rainbow Magic  #1),Daisy Meadows/Georgie Ripper,3.84,en-US,65,Scholastic Inc.,Ruby the Red Fairy (Rainbow Magic  #1) Daisy Meadows/Georgie Ripper Scholastic Inc.,7083
